subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome,unique_trial,HP_EV,LP_EV,high_EV_option,choose_high_EV,EV_ratio,game1_outcome_num,delay_num,game2_choose_HP
42,29,female,South African,exp,5,28,catch,no,654,mixed,j,494,loss,0,509,0.8,50,0.2,30,HP-LP,f,868,HP,no-win,42_exp_5_28,40,6,HP,yes,1.4782608695652173,0.5,-0.5,1
42,29,female,South African,exp,5,30,exp,yes,448,mixed,j,2301,win,0,781,0.7,10,0.3,50,LP-HP,j,686,HP,win,42_exp_5_30,7,15,LP,no,-0.7272727272727273,-0.5,0.5,1
42,29,female,South African,exp,5,32,exp,yes,648,mixed,j,963,win,1,794,0.6,10,0.4,40,LP-HP,f,1410,LP,no-win,42_exp_5_32,6,16,LP,yes,-0.9090909090909091,-0.5,0.5,0
42,29,female,South African,exp,5,34,exp,yes,485,mixed,j,703,loss,1,421,0.8,10,0.2,20,LP-HP,j,691,HP,win,42_exp_5_34,8,4,HP,yes,0.6666666666666666,0.5,0.5,1
42,29,female,South African,exp,5,36,exp,yes,786,mixed,j,731,win,0,916,0.8,10,0.2,20,HP-LP,f,681,HP,win,42_exp_5_36,8,4,HP,yes,0.6666666666666666,-0.5,0.5,1
42,29,female,South African,exp,5,38,catch,no,1026,mixed,f,1060,win,0,723,0.7,10,0.6,50,LP-HP,f,2175,LP,win,42_exp_5_38,7,30,LP,yes,-1.2432432432432432,-0.5,-0.5,0
42,29,female,South African,exp,5,4,exp,no,586,mixed,j,817,win,0,524,0.6,30,0.4,50,LP-HP,f,2097,LP,no-win,42_exp_5_4,18,20,LP,yes,-0.10526315789473684,-0.5,-0.5,0
42,29,female,South African,exp,5,40,catch,no,344,mixed,j,873,loss,0,495,0.6,10,0.5,50,LP-HP,f,1442,LP,no-win,42_exp_5_40,6,25,LP,yes,-1.2258064516129032,0.5,-0.5,0
42,29,female,South African,exp,5,42,exp,no,606,mixed,j,1286,win,0,932,0.7,10,0.3,50,LP-HP,j,906,HP,win,42_exp_5_42,7,15,LP,no,-0.7272727272727273,-0.5,-0.5,1
42,29,female,South African,exp,5,44,exp,yes,945,mixed,j,743,loss,0,159,0.6,20,0.4,50,LP-HP,j,1644,HP,win,42_exp_5_44,12,20,LP,no,-0.5,0.5,0.5,1
42,29,female,South African,exp,5,46,exp,no,767,mixed,j,882,win,0,691,0.8,10,0.2,20,HP-LP,f,828,HP,win,42_exp_5_46,8,4,HP,yes,0.6666666666666666,-0.5,-0.5,1
42,29,female,South African,exp,5,48,exp,no,882,mixed,j,670,loss,0,580,0.7,10,0.3,30,LP-HP,j,852,HP,win,42_exp_5_48,7,9,LP,no,-0.25,0.5,-0.5,1
42,29,female,South African,exp,5,50,exp,yes,46,mixed,j,1239,loss,0,506,0.6,30,0.4,50,LP-HP,j,807,HP,no-win,42_exp_5_50,18,20,LP,no,-0.10526315789473684,0.5,0.5,1
42,29,female,South African,exp,5,52,exp,no,493,mixed,j,647,loss,0,589,0.6,40,0.4,50,LP-HP,j,1929,HP,no-win,42_exp_5_52,24,20,HP,yes,0.18181818181818182,0.5,-0.5,1
42,29,female,South African,exp,5,6,exp,no,440,mixed,j,701,loss,0,522,0.6,20,0.4,50,HP-LP,f,942,HP,no-win,42_exp_5_6,12,20,LP,no,-0.5,0.5,-0.5,1
42,29,female,South African,exp,5,8,catch,no,578,mixed,j,765,win,0,582,0.7,10,0.6,50,HP-LP,j,1473,LP,win,42_exp_5_8,7,30,LP,yes,-1.2432432432432432,-0.5,-0.5,0
42,29,female,South African,exp,6,10,catch,no,86,mixed,f,988,loss,0,607,0.7,10,0.6,50,LP-HP,j,435,HP,win,42_exp_6_10,7,30,LP,no,-1.2432432432432432,0.5,-0.5,1
42,29,female,South African,exp,6,12,exp,no,562,mixed,j,688,loss,0,71,0.6,20,0.4,50,LP-HP,j,748,HP,win,42_exp_6_12,12,20,LP,no,-0.5,0.5,-0.5,1
42,29,female,South African,exp,6,14,exp,no,1008,mixed,j,2444,loss,0,491,0.8,20,0.2,30,HP-LP,f,816,HP,no-win,42_exp_6_14,16,6,HP,yes,0.9090909090909091,0.5,-0.5,1
42,29,female,South African,exp,6,16,exp,no,527,mixed,j,613,loss,0,52,0.6,10,0.4,40,HP-LP,f,651,HP,win,42_exp_6_16,6,16,LP,no,-0.9090909090909091,0.5,-0.5,1
42,29,female,South African,exp,6,18,catch,no,57,mixed,f,802,win,0,614,0.6,10,0.5,50,HP-LP,j,1561,LP,win,42_exp_6_18,6,25,LP,yes,-1.2258064516129032,-0.5,-0.5,0
42,29,female,South African,exp,6,2,catch,no,806,mixed,j,1095,win,0,857,0.8,40,0.2,20,HP-LP,f,763,HP,win,42_exp_6_2,32,4,HP,yes,1.5555555555555556,-0.5,-0.5,1
42,29,female,South African,exp,6,20,exp,yes,586,mixed,j,498,loss,1,543,0.8,20,0.2,30,LP-HP,j,984,HP,win,42_exp_6_20,16,6,HP,yes,0.9090909090909091,0.5,0.5,1
42,29,female,South African,exp,6,22,catch,no,114,mixed,f,595,loss,0,1327,0.7,10,0.6,50,HP-LP,j,1286,LP,win,42_exp_6_22,7,30,LP,yes,-1.2432432432432432,0.5,-0.5,0
42,29,female,South African,exp,6,24,exp,yes,840,mixed,j,741,win,0,421,0.6,20,0.4,50,HP-LP,f,877,HP,win,42_exp_6_24,12,20,LP,no,-0.5,-0.5,0.5,1
42,29,female,South African,exp,6,26,exp,no,525,mixed,j,580,win,0,600,0.7,10,0.3,50,HP-LP,f,954,HP,win,42_exp_6_26,7,15,LP,no,-0.7272727272727273,-0.5,-0.5,1
42,29,female,South African,exp,6,28,exp,yes,535,mixed,j,496,win,0,431,0.6,10,0.4,40,HP-LP,f,1345,HP,win,42_exp_6_28,6,16,LP,no,-0.9090909090909091,-0.5,0.5,1
42,29,female,South African,exp,6,30,exp,no,1183,mixed,j,631,loss,0,530,0.8,10,0.2,20,LP-HP,j,820,HP,win,42_exp_6_30,8,4,HP,yes,0.6666666666666666,0.5,-0.5,1
42,29,female,South African,exp,6,32,exp,yes,541,mixed,j,888,win,1,949,0.8,20,0.2,30,HP-LP,f,838,HP,win,42_exp_6_32,16,6,HP,yes,0.9090909090909091,-0.5,0.5,1
42,29,female,South African,exp,6,34,exp,yes,274,mixed,j,903,loss,1,462,0.6,10,0.4,40,LP-HP,j,987,HP,no-win,42_exp_6_34,6,16,LP,no,-0.9090909090909091,0.5,0.5,1
42,29,female,South African,exp,6,36,exp,yes,630,mixed,j,1492,win,0,903,0.6,40,0.4,50,LP-HP,j,845,HP,no-win,42_exp_6_36,24,20,HP,yes,0.18181818181818182,-0.5,0.5,1
42,29,female,South African,exp,6,38,exp,no,419,mixed,j,630,loss,0,335,0.6,40,0.4,50,HP-LP,f,912,HP,win,42_exp_6_38,24,20,HP,yes,0.18181818181818182,0.5,-0.5,1
42,29,female,South African,exp,6,4,exp,yes,658,mixed,j,2230,loss,1,2,0.7,20,0.3,30,LP-HP,j,622,HP,win,42_exp_6_4,14,9,HP,yes,0.43478260869565216,0.5,0.5,1
42,29,female,South African,exp,6,40,catch,no,479,mixed,j,341,win,0,559,0.7,30,0.3,10,HP-LP,f,885,HP,no-win,42_exp_6_40,21,3,HP,yes,1.5,-0.5,-0.5,1
42,29,female,South African,exp,6,42,exp,yes,478,mixed,j,389,loss,1,648,0.8,20,0.2,30,HP-LP,f,1198,HP,win,42_exp_6_42,16,6,HP,yes,0.9090909090909091,0.5,0.5,1
42,29,female,South African,exp,6,44,catch,no,537,mixed,f,816,loss,0,498,0.8,10,0.7,50,HP-LP,j,1582,LP,win,42_exp_6_44,8,35,LP,yes,-1.255813953488372,0.5,-0.5,0
42,29,female,South African,exp,6,46,exp,no,483,mixed,j,443,loss,0,625,0.7,30,0.3,40,HP-LP,f,792,HP,win,42_exp_6_46,21,12,HP,yes,0.5454545454545454,0.5,-0.5,1
42,29,female,South African,exp,6,48,exp,yes,653,mixed,j,452,loss,2,624,0.7,30,0.3,40,HP-LP,f,691,HP,win,42_exp_6_48,21,12,HP,yes,0.5454545454545454,0.5,0.5,1
42,29,female,South African,exp,6,50,exp,yes,1904,mixed,j,601,loss,1,1689,0.7,10,0.3,30,LP-HP,j,7728,HP,no-win,42_exp_6_50,7,9,LP,no,-0.25,0.5,0.5,1
42,29,female,South African,exp,6,52,exp,no,2052,mixed,j,731,win,0,670,0.6,10,0.4,40,LP-HP,f,1557,LP,win,42_exp_6_52,6,16,LP,yes,-0.9090909090909091,-0.5,-0.5,0
42,29,female,South African,exp,6,6,exp,yes,2249,mixed,j,893,loss,1,921,0.7,30,0.3,40,LP-HP,j,646,HP,win,42_exp_6_6,21,12,HP,yes,0.5454545454545454,0.5,0.5,1
42,29,female,South African,exp,6,8,exp,yes,1266,mixed,f,3402,win,0,730,0.6,30,0.4,50,LP-HP,j,1211,HP,win,42_exp_6_8,18,20,LP,no,-0.10526315789473684,-0.5,0.5,1
43,21,male,Austrian,exp,3,10,exp,yes,632,mixed,j,592,win,0,635,0.7,10,0.3,30,HP-LP,f,1055,HP,no-win,43_exp_3_10,7,9,LP,no,-0.25,-0.5,0.5,1
43,21,male,Austrian,exp,3,12,catch,no,484,mixed,j,527,loss,0,659,0.8,40,0.2,20,LP-HP,j,655,HP,win,43_exp_3_12,32,4,HP,yes,1.5555555555555556,0.5,-0.5,1
43,21,male,Austrian,exp,3,14,exp,no,562,mixed,j,575,loss,0,1349,0.6,10,0.4,40,HP-LP,j,1855,LP,no-win,43_exp_3_14,6,16,LP,yes,-0.9090909090909091,0.5,-0.5,0
43,21,male,Austrian,exp,3,16,exp,yes,613,mixed,j,464,win,0,485,0.6,40,0.4,50,HP-LP,f,895,HP,win,43_exp_3_16,24,20,HP,yes,0.18181818181818182,-0.5,0.5,1
43,21,male,Austrian,exp,3,18,exp,yes,507,mixed,j,559,win,0,719,0.6,10,0.4,40,LP-HP,f,1727,LP,win,43_exp_3_18,6,16,LP,yes,-0.9090909090909091,-0.5,0.5,0
43,21,male,Austrian,exp,3,2,exp,yes,1278,mixed,j,880,win,0,498,0.7,10,0.3,30,LP-HP,j,352,HP,win,43_exp_3_2,7,9,LP,no,-0.25,-0.5,0.5,1
43,21,male,Austrian,exp,3,20,exp,no,528,mixed,j,544,win,0,533,0.6,30,0.4,50,HP-LP,j,2126,LP,no-win,43_exp_3_20,18,20,LP,yes,-0.10526315789473684,-0.5,-0.5,0
43,21,male,Austrian,exp,3,22,exp,yes,418,mixed,j,848,loss,0,570,0.8,20,0.2,30,LP-HP,j,512,HP,win,43_exp_3_22,16,6,HP,yes,0.9090909090909091,0.5,0.5,1
43,21,male,Austrian,exp,3,24,exp,no,443,mixed,j,544,win,0,629,0.7,10,0.3,30,LP-HP,j,2768,HP,no-win,43_exp_3_24,7,9,LP,no,-0.25,-0.5,-0.5,1
43,21,male,Austrian,exp,3,26,exp,no,94526,mixed,j,1102,loss,0,423,0.8,10,0.2,20,HP-LP,f,943,HP,no-win,43_exp_3_26,8,4,HP,yes,0.6666666666666666,0.5,-0.5,1
43,21,male,Austrian,exp,3,28,catch,no,474,mixed,j,528,loss,0,422,0.8,10,0.7,50,LP-HP,f,879,LP,no-win,43_exp_3_28,8,35,LP,yes,-1.255813953488372,0.5,-0.5,0
43,21,male,Austrian,exp,3,30,exp,yes,466,mixed,j,512,loss,0,570,0.7,20,0.3,30,HP-LP,f,703,HP,win,43_exp_3_30,14,9,HP,yes,0.43478260869565216,0.5,0.5,1
43,21,male,Austrian,exp,3,32,exp,no,529,mixed,j,416,win,0,541,0.6,10,0.4,40,HP-LP,j,1088,LP,win,43_exp_3_32,6,16,LP,yes,-0.9090909090909091,-0.5,-0.5,0
43,21,male,Austrian,exp,3,34,exp,yes,505,mixed,j,479,loss,0,527,0.8,20,0.2,30,HP-LP,f,527,HP,win,43_exp_3_34,16,6,HP,yes,0.9090909090909091,0.5,0.5,1
43,21,male,Austrian,exp,3,36,catch,no,609,mixed,j,463,loss,0,843,0.7,30,0.3,10,LP-HP,j,672,HP,win,43_exp_3_36,21,3,HP,yes,1.5,0.5,-0.5,1
43,21,male,Austrian,exp,3,38,exp,yes,627,mixed,j,511,loss,0,520,0.8,10,0.2,20,HP-LP,f,992,HP,win,43_exp_3_38,8,4,HP,yes,0.6666666666666666,0.5,0.5,1
43,21,male,Austrian,exp,3,4,exp,yes,548,mixed,j,688,loss,0,945,0.7,10,0.3,50,HP-LP,j,3247,LP,no-win,43_exp_3_4,7,15,LP,yes,-0.7272727272727273,0.5,0.5,0
43,21,male,Austrian,exp,3,40,catch,no,510,mixed,j,463,win,0,537,0.8,10,0.7,50,HP-LP,j,1183,LP,win,43_exp_3_40,8,35,LP,yes,-1.255813953488372,-0.5,-0.5,0
43,21,male,Austrian,exp,3,42,exp,no,652,mixed,j,464,win,0,556,0.8,20,0.2,30,HP-LP,f,687,HP,win,43_exp_3_42,16,6,HP,yes,0.9090909090909091,-0.5,-0.5,1
43,21,male,Austrian,exp,3,44,catch,no,516,mixed,j,463,win,0,558,0.7,10,0.6,50,LP-HP,f,656,LP,no-win,43_exp_3_44,7,30,LP,yes,-1.2432432432432432,-0.5,-0.5,0
43,21,male,Austrian,exp,3,46,exp,yes,490,mixed,j,479,win,0,470,0.8,20,0.2,30,LP-HP,j,720,HP,win,43_exp_3_46,16,6,HP,yes,0.9090909090909091,-0.5,0.5,1
43,21,male,Austrian,exp,3,48,exp,yes,444,mixed,j,479,win,0,693,0.6,20,0.4,50,LP-HP,f,958,LP,no-win,43_exp_3_48,12,20,LP,yes,-0.5,-0.5,0.5,0
43,21,male,Austrian,exp,3,50,exp,yes,881,mixed,j,416,win,0,681,0.7,10,0.3,50,HP-LP,f,2752,HP,win,43_exp_3_50,7,15,LP,no,-0.7272727272727273,-0.5,0.5,1
43,21,male,Austrian,exp,3,52,catch,no,589,mixed,j,512,loss,0,1006,0.8,10,0.7,50,HP-LP,j,832,LP,win,43_exp_3_52,8,35,LP,yes,-1.255813953488372,0.5,-0.5,0
43,21,male,Austrian,exp,3,6,exp,yes,776,mixed,f,800,loss,0,677,0.7,30,0.3,40,LP-HP,j,863,HP,win,43_exp_3_6,21,12,HP,yes,0.5454545454545454,0.5,0.5,1
43,21,male,Austrian,exp,3,8,exp,yes,624,mixed,j,752,win,0,747,0.8,20,0.2,30,HP-LP,f,911,HP,no-win,43_exp_3_8,16,6,HP,yes,0.9090909090909091,-0.5,0.5,1
43,21,male,Austrian,exp,4,10,catch,no,422,mixed,j,463,win,0,440,0.8,40,0.2,20,LP-HP,j,591,HP,no-win,43_exp_4_10,32,4,HP,yes,1.5555555555555556,-0.5,-0.5,1
43,21,male,Austrian,exp,4,12,exp,no,609,mixed,j,416,loss,0,450,0.7,30,0.3,40,HP-LP,f,575,HP,no-win,43_exp_4_12,21,12,HP,yes,0.5454545454545454,0.5,-0.5,1
43,21,male,Austrian,exp,4,14,exp,yes,352,mixed,j,447,loss,1,835,0.7,10,0.3,30,LP-HP,j,463,HP,no-win,43_exp_4_14,7,9,LP,no,-0.25,0.5,0.5,1
43,21,male,Austrian,exp,4,16,catch,no,395,mixed,j,400,loss,0,458,0.6,10,0.5,50,HP-LP,j,831,LP,no-win,43_exp_4_16,6,25,LP,yes,-1.2258064516129032,0.5,-0.5,0
43,21,male,Austrian,exp,4,18,exp,no,895,mixed,j,351,loss,0,194,0.7,30,0.3,40,LP-HP,j,271,HP,win,43_exp_4_18,21,12,HP,yes,0.5454545454545454,0.5,-0.5,1
43,21,male,Austrian,exp,4,2,exp,no,895,mixed,j,559,loss,0,746,0.7,10,0.3,50,HP-LP,j,2224,LP,no-win,43_exp_4_2,7,15,LP,yes,-0.7272727272727273,0.5,-0.5,0
43,21,male,Austrian,exp,4,20,exp,yes,362,mixed,j,463,win,0,633,0.7,20,0.3,30,LP-HP,j,703,HP,no-win,43_exp_4_20,14,9,HP,yes,0.43478260869565216,-0.5,0.5,1
43,21,male,Austrian,exp,4,22,exp,yes,464,mixed,j,448,loss,1,470,0.6,10,0.4,40,LP-HP,f,1151,LP,no-win,43_exp_4_22,6,16,LP,yes,-0.9090909090909091,0.5,0.5,0
43,21,male,Austrian,exp,4,24,exp,no,433,mixed,j,432,loss,0,564,0.8,10,0.2,20,LP-HP,j,479,HP,win,43_exp_4_24,8,4,HP,yes,0.6666666666666666,0.5,-0.5,1
43,21,male,Austrian,exp,4,26,exp,no,484,mixed,j,479,loss,0,587,0.6,40,0.4,50,HP-LP,f,895,HP,no-win,43_exp_4_26,24,20,HP,yes,0.18181818181818182,0.5,-0.5,1
43,21,male,Austrian,exp,4,28,exp,yes,368,mixed,j,463,loss,0,419,0.6,20,0.4,50,LP-HP,f,927,LP,win,43_exp_4_28,12,20,LP,yes,-0.5,0.5,0.5,0
43,21,male,Austrian,exp,4,30,exp,yes,411,mixed,j,448,loss,1,593,0.6,40,0.4,50,HP-LP,f,720,HP,win,43_exp_4_30,24,20,HP,yes,0.18181818181818182,0.5,0.5,1
43,21,male,Austrian,exp,4,32,exp,yes,512,mixed,j,463,win,0,561,0.6,20,0.4,50,HP-LP,j,990,LP,no-win,43_exp_4_32,12,20,LP,yes,-0.5,-0.5,0.5,0
43,21,male,Austrian,exp,4,34,exp,yes,313,mixed,j,463,win,1,1362,0.8,10,0.2,20,HP-LP,f,863,HP,win,43_exp_4_34,8,4,HP,yes,0.6666666666666666,-0.5,0.5,1
43,21,male,Austrian,exp,4,36,exp,no,479,mixed,j,464,loss,0,707,0.6,20,0.4,50,HP-LP,j,832,LP,win,43_exp_4_36,12,20,LP,yes,-0.5,0.5,-0.5,0
43,21,male,Austrian,exp,4,38,catch,no,365,mixed,j,447,win,0,341,0.7,30,0.3,10,HP-LP,f,607,HP,no-win,43_exp_4_38,21,3,HP,yes,1.5,-0.5,-0.5,1
43,21,male,Austrian,exp,4,4,exp,no,489,mixed,j,463,loss,0,597,0.7,20,0.3,30,HP-LP,f,1008,HP,win,43_exp_4_4,14,9,HP,yes,0.43478260869565216,0.5,-0.5,1
43,21,male,Austrian,exp,4,40,exp,yes,336,mixed,j,463,loss,0,569,0.8,10,0.2,20,LP-HP,j,719,HP,win,43_exp_4_40,8,4,HP,yes,0.6666666666666666,0.5,0.5,1
43,21,male,Austrian,exp,4,42,exp,yes,335,mixed,j,448,loss,0,393,0.6,40,0.4,50,LP-HP,f,1695,LP,no-win,43_exp_4_42,24,20,HP,no,0.18181818181818182,0.5,0.5,0
43,21,male,Austrian,exp,4,44,exp,no,395,mixed,j,480,win,0,438,0.7,10,0.3,30,HP-LP,f,1423,HP,no-win,43_exp_4_44,7,9,LP,no,-0.25,-0.5,-0.5,1
43,21,male,Austrian,exp,4,46,exp,no,427,mixed,j,447,win,0,427,0.7,20,0.3,30,HP-LP,f,767,HP,no-win,43_exp_4_46,14,9,HP,yes,0.43478260869565216,-0.5,-0.5,1
43,21,male,Austrian,exp,4,48,exp,no,397,mixed,j,480,win,0,401,0.8,20,0.2,30,LP-HP,j,479,HP,win,43_exp_4_48,16,6,HP,yes,0.9090909090909091,-0.5,-0.5,1
43,21,male,Austrian,exp,4,50,exp,no,356,mixed,j,495,win,0,300,0.6,20,0.4,50,HP-LP,j,1056,LP,win,43_exp_4_50,12,20,LP,yes,-0.5,-0.5,-0.5,0
43,21,male,Austrian,exp,4,52,catch,no,342,mixed,j,399,loss,0,658,0.7,30,0.3,10,HP-LP,f,703,HP,no-win,43_exp_4_52,21,3,HP,yes,1.5,0.5,-0.5,1
43,21,male,Austrian,exp,4,6,catch,no,1092,mixed,j,480,loss,0,532,0.7,10,0.6,50,HP-LP,j,847,LP,win,43_exp_4_6,7,30,LP,yes,-1.2432432432432432,0.5,-0.5,0
43,21,male,Austrian,exp,4,8,catch,no,375,mixed,j,463,win,0,422,0.8,40,0.2,20,HP-LP,j,224,LP,win,43_exp_4_8,32,4,HP,no,1.5555555555555556,-0.5,-0.5,0
43,21,male,Austrian,exp,5,10,exp,no,478,mixed,j,431,loss,0,389,0.7,10,0.3,50,LP-HP,f,1041,LP,win,43_exp_5_10,7,15,LP,yes,-0.7272727272727273,0.5,-0.5,0
43,21,male,Austrian,exp,5,12,exp,yes,437,mixed,j,479,win,0,1726,0.6,30,0.4,50,LP-HP,f,1295,LP,win,43_exp_5_12,18,20,LP,yes,-0.10526315789473684,-0.5,0.5,0
43,21,male,Austrian,exp,5,14,exp,no,875,mixed,j,448,loss,0,644,0.8,20,0.2,30,HP-LP,f,624,HP,win,43_exp_5_14,16,6,HP,yes,0.9090909090909091,0.5,-0.5,1
43,21,male,Austrian,exp,5,16,exp,yes,364,mixed,j,672,loss,0,618,0.7,10,0.3,30,HP-LP,f,976,HP,win,43_exp_5_16,7,9,LP,no,-0.25,0.5,0.5,1
43,21,male,Austrian,exp,5,18,exp,no,423,mixed,j,447,win,0,762,0.7,30,0.3,40,HP-LP,f,688,HP,win,43_exp_5_18,21,12,HP,yes,0.5454545454545454,-0.5,-0.5,1
43,21,male,Austrian,exp,5,2,exp,no,479,mixed,j,480,loss,0,348,0.8,20,0.2,30,LP-HP,j,592,HP,no-win,43_exp_5_2,16,6,HP,yes,0.9090909090909091,0.5,-0.5,1
43,21,male,Austrian,exp,5,20,catch,no,615,mixed,j,464,loss,0,537,0.8,50,0.2,30,HP-LP,f,512,HP,win,43_exp_5_20,40,6,HP,yes,1.4782608695652173,0.5,-0.5,1
43,21,male,Austrian,exp,5,22,exp,no,497,mixed,j,448,loss,0,485,0.7,10,0.3,30,LP-HP,f,815,LP,win,43_exp_5_22,7,9,LP,yes,-0.25,0.5,-0.5,0
43,21,male,Austrian,exp,5,24,exp,no,349,mixed,j,415,win,0,293,0.6,20,0.4,50,LP-HP,f,831,LP,win,43_exp_5_24,12,20,LP,yes,-0.5,-0.5,-0.5,0
43,21,male,Austrian,exp,5,26,exp,no,492,mixed,j,1119,win,0,345,0.6,40,0.4,50,HP-LP,f,575,HP,win,43_exp_5_26,24,20,HP,yes,0.18181818181818182,-0.5,-0.5,1
43,21,male,Austrian,exp,5,28,exp,no,408,mixed,j,463,win,0,407,0.8,10,0.2,20,HP-LP,f,960,HP,win,43_exp_5_28,8,4,HP,yes,0.6666666666666666,-0.5,-0.5,1
43,21,male,Austrian,exp,5,30,exp,yes,325,mixed,j,495,loss,0,705,0.7,20,0.3,30,LP-HP,j,767,HP,no-win,43_exp_5_30,14,9,HP,yes,0.43478260869565216,0.5,0.5,1
43,21,male,Austrian,exp,5,32,exp,no,473,mixed,j,463,win,0,536,0.7,10,0.3,50,LP-HP,f,767,LP,no-win,43_exp_5_32,7,15,LP,yes,-0.7272727272727273,-0.5,-0.5,0
43,21,male,Austrian,exp,5,34,catch,no,300,mixed,j,415,win,0,88997,0.6,10,0.5,50,LP-HP,f,1247,LP,no-win,43_exp_5_34,6,25,LP,yes,-1.2258064516129032,-0.5,-0.5,0
43,21,male,Austrian,exp,5,36,catch,no,263,mixed,j,447,win,0,603,0.8,50,0.2,30,LP-HP,j,495,HP,win,43_exp_5_36,40,6,HP,yes,1.4782608695652173,-0.5,-0.5,1
43,21,male,Austrian,exp,5,38,exp,no,327,mixed,j,480,win,0,345,0.8,10,0.2,20,LP-HP,j,431,HP,win,43_exp_5_38,8,4,HP,yes,0.6666666666666666,-0.5,-0.5,1
43,21,male,Austrian,exp,5,4,exp,yes,343,mixed,j,479,win,1,397,0.7,10,0.3,50,LP-HP,f,1199,LP,no-win,43_exp_5_4,7,15,LP,yes,-0.7272727272727273,-0.5,0.5,0
43,21,male,Austrian,exp,5,40,exp,no,107,mixed,j,543,win,0,399,0.7,30,0.3,40,LP-HP,f,799,LP,win,43_exp_5_40,21,12,HP,no,0.5454545454545454,-0.5,-0.5,0
43,21,male,Austrian,exp,5,42,catch,no,559,mixed,j,463,loss,0,471,0.8,50,0.2,30,LP-HP,j,383,HP,win,43_exp_5_42,40,6,HP,yes,1.4782608695652173,0.5,-0.5,1
43,21,male,Austrian,exp,5,44,catch,no,366,mixed,j,511,win,0,400,0.8,50,0.2,30,HP-LP,f,575,HP,win,43_exp_5_44,40,6,HP,yes,1.4782608695652173,-0.5,-0.5,1
43,21,male,Austrian,exp,5,46,catch,no,375,mixed,j,463,win,0,187,0.7,10,0.6,50,HP-LP,j,576,LP,no-win,43_exp_5_46,7,30,LP,yes,-1.2432432432432432,-0.5,-0.5,0
43,21,male,Austrian,exp,5,48,exp,yes,479,mixed,j,415,win,0,415,0.6,10,0.4,40,HP-LP,j,687,LP,win,43_exp_5_48,6,16,LP,yes,-0.9090909090909091,-0.5,0.5,0
43,21,male,Austrian,exp,5,50,exp,no,401,mixed,j,479,loss,0,473,0.6,40,0.4,50,LP-HP,f,927,LP,no-win,43_exp_5_50,24,20,HP,no,0.18181818181818182,0.5,-0.5,0
43,21,male,Austrian,exp,5,52,exp,yes,57,mixed,j,495,win,0,886,0.8,10,0.2,20,LP-HP,j,1152,HP,win,43_exp_5_52,8,4,HP,yes,0.6666666666666666,-0.5,0.5,1
43,21,male,Austrian,exp,5,6,exp,yes,384,mixed,j,463,win,0,650,0.7,30,0.3,40,LP-HP,j,624,HP,win,43_exp_5_6,21,12,HP,yes,0.5454545454545454,-0.5,0.5,1
43,21,male,Austrian,exp,5,8,exp,no,465,mixed,j,495,loss,0,515,0.7,20,0.3,30,LP-HP,j,703,HP,win,43_exp_5_8,14,9,HP,yes,0.43478260869565216,0.5,-0.5,1
43,21,male,Austrian,exp,6,10,exp,yes,45,mixed,j,479,win,1,4549,0.6,40,0.4,50,LP-HP,f,2000,LP,win,43_exp_6_10,24,20,HP,no,0.18181818181818182,-0.5,0.5,0
43,21,male,Austrian,exp,6,12,catch,no,13680,mixed,j,959,win,0,385,0.8,10,0.7,50,LP-HP,f,559,LP,win,43_exp_6_12,8,35,LP,yes,-1.255813953488372,-0.5,-0.5,0
43,21,male,Austrian,exp,6,14,exp,no,259,mixed,j,447,loss,0,302,0.6,30,0.4,50,HP-LP,f,671,HP,no-win,43_exp_6_14,18,20,LP,no,-0.10526315789473684,0.5,-0.5,1
43,21,male,Austrian,exp,6,16,exp,no,677,mixed,j,512,loss,0,420,0.6,20,0.4,50,LP-HP,f,816,LP,no-win,43_exp_6_16,12,20,LP,yes,-0.5,0.5,-0.5,0
43,21,male,Austrian,exp,6,18,exp,yes,455,mixed,j,847,loss,0,104958,0.7,10,0.3,50,LP-HP,f,1135,LP,win,43_exp_6_18,7,15,LP,yes,-0.7272727272727273,0.5,0.5,0
43,21,male,Austrian,exp,6,2,catch,no,1375,mixed,j,847,loss,0,846,0.6,10,0.5,50,LP-HP,f,575,LP,no-win,43_exp_6_2,6,25,LP,yes,-1.2258064516129032,0.5,-0.5,0
43,21,male,Austrian,exp,6,20,exp,yes,333,mixed,j,479,loss,1,1090,0.6,30,0.4,50,LP-HP,f,864,LP,no-win,43_exp_6_20,18,20,LP,yes,-0.10526315789473684,0.5,0.5,0
43,21,male,Austrian,exp,6,22,exp,no,472,mixed,j,480,win,0,598,0.6,30,0.4,50,LP-HP,f,703,LP,no-win,43_exp_6_22,18,20,LP,yes,-0.10526315789473684,-0.5,-0.5,0
43,21,male,Austrian,exp,6,24,exp,no,798,mixed,j,383,loss,0,802,0.7,10,0.3,30,HP-LP,f,879,HP,win,43_exp_6_24,7,9,LP,no,-0.25,0.5,-0.5,1
43,21,male,Austrian,exp,6,26,exp,yes,417,mixed,j,640,loss,1,437,0.6,10,0.4,40,HP-LP,j,1263,LP,no-win,43_exp_6_26,6,16,LP,yes,-0.9090909090909091,0.5,0.5,0
